;010300048;2;67;5;27;8;64;9;3;13;3;14;6;15;0;17;8;18;0;22;0;23;1;24;4;26;5;27;10;28;6;29;8;30;6;31;7;32;7;33;5;34;11;35;12;37;7;38;16;39;7;40;8;41;0;42;17;43;17;44;0;45;29
;010300049;2;76;5;17;8;59;9;5;13;1;14;5;15;5;17;12;18;0;22;1;23;1;24;6;26;0;27;8;28;0;29;3;30;11;31;5;32;1;33;36;34;10;35;10;37;6;38;27;39;1;40;13;41;0;42;27;43;32;44;2;45;25
;010300050;2;90;5;21;8;70;9;16;13;6;14;4;15;1;17;17;18;0;22;0;23;6;24;11;26;2;27;5;28;5;29;5;30;18;31;0;32;1;33;6;34;14;35;20;37;1;38;24;39;11;40;18;41;0;42;14;43;35;44;0;45;39
;010300051;2;84;5;23;8;51;9;13;13;3;14;14;15;1;17;14;18;0;22;0;23;1;24;4;26;3;27;6;28;2;29;0;30;15;31;5;32;6;33;2;34;7;35;19;37;8;38;12;39;7;40;5;41;0;42;2;43;32;44;0;45;49
;010300052;2;55;5;11;8;42;9;6;13;3;14;4;15;0;17;15;18;0;22;1;23;3;24;13;26;2;27;0;28;1;29;5;30;15;31;2;32;1;33;9;34;14;35;5;37;4;38;46;39;23;40;4;41;0;42;15;43;35;44;3;45;72
;010300053;2;89;5;2;8;22;9;7;13;7;14;1;15;1;17;11;18;2;22;0;23;2;24;3;26;3;27;1;28;1;29;1;30;16;31;0;32;2;33;4;34;4;35;5;37;3;38;19;39;6;40;1;41;0;42;4;43;39;44;1;45;42
;010300054;2;67;5;8;8;53;9;4;13;5;14;10;15;3;17;19;18;3;22;7;23;1;24;0;26;0;27;0;28;6;29;2;30;4;31;2;32;1;33;8;34;18;35;8;37;7;38;17;39;6;40;1;41;0;42;4;43;20;44;0;45;49
;010300055;2;60;5;24;8;52;9;2;13;4;14;9;15;1;17;6;18;2;22;0;23;2;24;6;26;0;27;1;28;2;29;1;30;18;31;0;32;1;33;3;34;12;35;11;37;4;38;11;39;2;40;19;41;0;42;3;43;36;44;0;45;36
;010300056;2;71;5;12;8;29;9;9;13;5;14;1;15;4;17;8;18;0;22;0;23;9;24;4;26;2;27;4;28;1;29;1;30;17;31;4;32;1;33;0;34;12;35;19;37;6;38;7;39;0;40;6;41;0;42;1;43;39;44;1;45;18
;010300057;2;81;5;14;8;34;9;7;13;5;14;7;15;0;17;2;18;1;22;0;23;0;24;5;26;0;27;2;28;1;29;3;30;4;31;2;32;1;33;0;34;9;35;9;37;1;38;11;39;5;40;3;41;2;42;2;43;40;44;1;45;43
