;013300007;2;130;8;41;9;7;14;9;25;3;30;180;40;15
;013300008;2;166;8;85;9;9;14;24;25;2;30;131;40;27
;013300009;2;131;8;81;9;5;14;12;25;6;30;138;40;53
;013300010;2;131;8;36;9;5;14;9;25;3;30;218;40;8
;013300011;2;117;8;39;9;11;14;16;25;7;30;197;40;17
;013300012;2;123;8;29;9;6;14;6;25;9;30;156;40;8
;013300013;2;119;8;56;9;10;14;11;25;4;30;203;40;10
;013300014;2;143;8;33;9;6;14;3;25;3;30;169;40;13
;013300015;2;100;8;25;9;5;14;10;25;4;30;101;40;14
;013300016;2;152;8;87;9;7;14;8;25;20;30;176;40;11
;013300017;2;145;8;70;9;6;14;21;25;5;30;127;40;9
;013300018;2;126;8;43;9;7;14;9;25;8;30;172;40;15
;013300019;2;89;8;27;9;10;14;15;25;3;30;96;40;7
;013300020;2;167;8;62;9;13;14;14;25;3;30;160;40;14
;013300021;2;102;8;53;9;2;14;14;25;2;30;125;40;10
;013300022;2;142;8;59;9;10;14;8;25;7;30;136;40;19
;013300023;2;160;8;86;9;9;14;13;25;3;30;153;40;10
;013300024;2;121;8;91;9;8;14;7;25;21;30;168;40;6
;013300025;2;139;8;74;9;6;14;5;25;2;30;117;40;3
;013300026;2;156;8;64;9;9;14;9;25;13;30;147;40;12
;013300027;2;123;8;43;9;0;14;8;25;2;30;178;40;3
;013300028;2;89;8;33;9;3;14;7;25;2;30;230;40;4
;013300029;2;73;8;81;9;6;14;9;25;4;30;122;40;10
;013300030;2;37;8;10;9;3;14;11;25;3;30;104;40;1
;013300031;2;32;8;7;9;3;14;4;25;2;30;94;40;1
;013300032;2;35;8;4;9;1;14;4;25;2;30;77;40;0
;013300033;2;78;8;36;9;6;14;5;25;4;30;106;40;2
;013300034;2;118;8;57;9;6;14;13;25;5;30;156;40;4
;013300035;2;104;8;32;9;8;14;19;25;4;30;137;40;6
;013300036;2;118;8;27;9;7;14;14;25;2;30;143;40;2
;013300037;2;83;8;17;9;1;14;16;25;15;30;137;40;57
;013300038;2;115;8;100;9;43;14;21;25;9;30;168;40;15
;013300039;2;30;8;16;9;4;14;10;25;1;30;144;40;10
;013300040;2;35;8;12;9;2;14;4;25;3;30;97;40;2
;013300041;2;97;8;37;9;5;14;12;25;11;30;155;40;18
;013300042;2;111;8;35;9;6;14;18;25;18;30;158;40;14
;013300043;2;36;8;8;9;1;14;3;25;2;30;41;40;1
;013300044;2;8;8;37;9;6;14;3;25;4;30;34;40;1
;013300045;2;20;8;15;9;3;14;0;25;2;30;65;40;2
;013300046;2;108;8;36;9;5;14;6;25;7;30;183;40;72
;013300047;2;62;8;31;9;6;14;3;25;3;30;146;40;31
;013300048;2;41;8;42;9;10;14;3;25;3;30;96;40;38
;013300049;2;8;8;11;9;5;14;1;25;1;30;32;40;0
;013300050;2;12;8;18;9;5;14;1;25;2;30;139;40;7
;013300051;2;25;8;13;9;6;14;1;25;1;30;66;40;3
;013300052;2;145;8;85;9;13;14;18;25;8;30;295;40;18
;013300053;2;120;8;50;9;7;14;5;25;6;30;289;40;12
;013300054;2;108;8;33;9;7;14;15;25;3;30;103;40;2
;013300055;2;62;8;18;9;4;14;7;25;2;30;146;40;2
;013300056;2;74;8;19;9;5;14;54;25;3;30;198;40;1
;013300057;2;91;8;53;9;8;14;17;25;5;30;197;40;15
;013300058;2;63;8;54;9;3;14;20;25;5;30;207;40;16
;013300059;2;13;8;1;9;3;14;4;25;3;30;40;40;0
;013300060;2;202;8;64;9;12;14;95;25;3;30;243;40;18
;013300061;2;170;8;46;9;15;14;56;25;6;30;217;40;13
;013300062;2;210;8;49;9;12;14;38;25;5;30;239;40;27
;013300063;2;166;8;24;9;2;14;16;25;3;30;144;40;81
;013300064;2;140;8;51;9;8;14;46;25;2;30;119;40;48
;013300065;2;35;8;16;9;5;14;7;25;4;30;123;40;56
