;294700136;0;0;0;0;977;0;0;0;0;0;0;0;0;0;0;0;0;977;0;0;0;0;0;54;923
;294700137;0;0;0;0;577;0;0;0;0;0;0;0;0;0;0;0;0;577;0;0;0;0;0;58;519
;294700138;0;0;0;0;643;0;0;0;0;0;0;0;0;0;0;0;0;643;0;0;0;0;0;86;557
;294700139;0;0;0;0;828;0;0;0;0;0;0;0;0;0;0;0;0;828;0;0;0;0;0;13;815
;294700140;0;0;0;0;601;0;0;0;0;0;0;0;0;0;0;0;0;601;0;0;0;0;0;63;538
;294700141;0;0;0;0;530;0;0;0;0;0;0;0;0;0;0;0;0;530;0;0;0;0;0;8;522
;294700142;0;0;0;0;568;0;0;0;0;0;0;0;0;0;0;0;0;568;0;0;0;0;0;20;548
;294800143;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;53
;294800144;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;2;37
;294900145;0;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;127;0;0;0;0;0;3;124
;295000146;0;0;0;0;807;0;0;0;0;0;0;0;0;0;0;0;0;807;0;0;0;0;0;3;804
;295000147;0;0;0;0;441;0;0;0;0;0;0;0;0;0;0;0;0;441;0;0;0;0;0;0;441
;295000148;0;0;0;0;792;0;0;0;0;0;0;0;0;0;0;0;0;792;0;0;0;0;0;3;789
;295100149;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;1;119
;295200150;0;0;0;0;923;0;0;0;0;0;0;0;0;0;0;0;0;923;0;0;0;0;0;6;917
;295200151;0;0;0;0;302;0;0;0;0;0;0;0;0;0;0;0;0;302;0;0;0;0;0;7;295
;295200152;0;0;0;0;210;0;0;0;0;0;0;0;0;0;0;0;0;210;0;0;0;0;0;3;207
;295200153;0;0;0;0;148;0;0;0;0;0;0;0;0;0;0;0;0;148;0;0;0;0;0;1;147
;295300154;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;32
;295400155;0;0;0;0;324;0;0;0;0;0;0;0;0;0;0;0;0;324;0;0;0;0;0;6;318
;295500156;0;0;0;0;114;0;0;0;0;0;0;0;0;0;0;0;0;114;0;0;0;0;0;0;114
;295500157;0;0;0;0;185;0;0;0;0;0;0;0;0;0;0;0;0;185;0;0;0;0;0;1;184
;295500158;0;0;0;0;196;0;0;0;0;0;0;0;0;0;0;0;0;196;0;0;0;0;0;4;192
;295600159;0;0;0;0;204;0;0;0;0;0;0;0;0;0;0;0;0;204;0;0;0;0;0;1;203
;295700160;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;60
;295800161;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;4;45
;010100001;785;2;0;18;514;0;0;5;0;0;0;0;0;0;0;5;0;514;0;0;12;2;0;14;500
;010100002;732;0;0;18;557;0;0;4;0;0;0;0;0;0;0;2;0;557;0;0;15;2;0;17;540
;010100003;812;5;0;18;566;3;0;5;0;0;0;0;0;0;0;0;0;566;0;3;10;1;0;14;552
;010100004;964;3;0;18;620;2;0;23;0;0;0;0;0;0;0;0;0;620;0;0;17;0;0;17;603
;010100005;664;0;0;18;473;3;0;4;0;0;0;0;0;0;0;0;0;473;0;1;18;1;1;21;452
;010100006;566;0;0;18;419;0;0;2;0;0;0;0;0;0;0;0;0;419;0;0;6;3;0;9;410
;010100007;727;1;1;18;495;14;0;0;0;0;0;0;1;0;0;2;2;495;0;0;14;0;0;14;481
;010100008;691;0;1;18;523;0;0;8;0;0;0;0;1;0;0;1;0;523;0;4;7;1;0;12;511
;010100009;983;1;0;18;721;12;0;4;0;0;0;0;0;0;0;0;4;721;0;19;55;0;0;74;647
