162206038;1606;3;100;0;24;99;0
162206039;1606;3;71;0;24;105;0
162206040;1606;3;75;0;24;74;0
162206041;1606;3;84;0;24;136;0
162206042;1606;3;61;0;24;67;0
162206043;1606;3;105;0;24;114;0
162206044;1606;3;95;3;24;62;6
162206045;1606;3;130;0;24;47;0
162206046;1606;3;81;0;24;84;0
162206047;1606;3;153;1;24;102;5
162206048;1606;3;130;0;24;119;0
162206049;1606;3;125;9;24;128;14
162206050;1606;3;85;0;24;127;0
162206051;1606;3;74;0;24;124;0
162206052;1606;3;89;0;24;121;0
162206053;1606;3;100;0;24;80;0
162206054;1606;3;108;2;24;107;1
162206055;1606;3;101;0;24;153;0
162206056;1606;3;137;0;24;130;0
162206057;1606;3;141;0;24;125;0
162206058;1606;3;129;0;24;113;1
162206059;1606;3;145;1;24;133;1
162206060;1606;3;100;0;24;109;0
162206061;1606;3;168;0;24;154;0
162206062;1606;3;177;0;24;163;0
162206063;1606;3;174;0;24;166;0
162206064;1606;3;131;0;24;150;0
162206065;1606;3;127;0;24;153;0
162206066;1606;3;144;0;24;154;0
162206067;1606;3;137;6;24;79;9
162206068;1606;3;194;0;24;124;0
162206069;1606;3;142;0;24;95;0
162206070;1606;3;113;0;24;134;0
162206071;1606;3;96;0;24;127;0
162206072;1606;3;5;0;24;4;0
162206073;1606;3;2;1;24;1;0
224601001;2201;15;33;0;27;40;0
224601002;2201;15;48;0;27;73;0
224601003;2201;15;34;0;27;80;0
224601004;2201;15;41;0;27;79;0
224601005;2201;15;47;0;27;116;0
224601006;2201;15;39;0;27;81;0
224601007;2201;15;60;2;27;72;4
224601008;2201;15;52;0;27;73;1
224601009;2201;15;55;0;27;109;0
224601010;2201;15;50;0;27;95;0
224601011;2201;15;34;0;27;103;0
224601012;2201;15;50;0;27;76;0
224601013;2201;15;50;0;27;92;0
224601014;2201;15;48;0;27;108;0
224601015;2201;15;39;0;27;52;0
224601016;2201;15;48;0;27;68;0
224601017;2201;15;46;0;27;67;0
224601018;2201;15;37;0;27;74;0
224601019;2201;15;38;0;27;112;1
224601020;2201;15;58;0;27;71;0
224601021;2201;15;53;1;27;86;1
224601022;2201;15;48;0;27;91;0
224601023;2201;15;32;0;27;83;0
224601024;2201;15;34;0;27;105;0
224601025;2201;15;38;0;27;68;0
224601026;2201;15;38;0;27;103;0
224601027;2201;15;33;0;27;100;0
224601028;2201;15;51;0;27;58;0
224601029;2201;15;43;0;27;106;0
224601030;2201;15;46;0;27;83;0
224601031;2201;15;37;0;27;79;0
224601032;2201;15;37;0;27;105;0
224601033;2201;15;30;0;27;127;1
224601034;2201;15;32;1;27;90;0
224601035;2201;15;58;0;27;106;0
224601036;2201;15;67;1;27;148;0
224601037;2201;15;51;0;27;147;0
224601038;2201;15;48;0;27;147;0
224601039;2201;15;79;0;27;81;0
224601040;2201;15;51;0;27;78;0
224601041;2201;15;62;0;27;96;0
224601042;2201;15;37;0;27;74;0
224601045;2201;15;2;0;27;2;0
224602001;2202;15;49;0;27;37;0
224602002;2202;15;56;0;27;53;0
224602003;2202;15;58;0;27;46;0
224602004;2202;15;44;0;27;45;0
224602005;2202;15;49;0;27;69;0
224602006;2202;15;35;0;27;44;1
224602007;2202;15;61;0;27;55;0
224602008;2202;15;40;0;27;66;0
224602009;2202;15;79;0;27;64;0
224602010;2202;15;48;0;27;56;0
224602011;2202;15;59;0;27;50;0
224602012;2202;15;55;0;27;55;0
224602013;2202;15;54;0;27;76;0
224602014;2202;15;69;0;27;74;0
224602015;2202;15;63;0;27;53;1
224602016;2202;15;108;2;27;73;0
224602017;2202;15;53;0;27;64;0
224602018;2202;15;86;1;27;90;0
224602019;2202;15;74;0;27;54;0
224602020;2202;15;53;0;27;56;0
224602021;2202;15;40;0;27;79;0
224602022;2202;15;66;0;27;78;0
224602023;2202;15;50;0;27;60;0
224602024;2202;15;48;3;27;69;1
224602025;2202;15;46;0;27;63;0
224602026;2202;15;63;0;27;66;0
224602027;2202;15;45;0;27;64;0
224602028;2202;15;36;0;27;62;0
224602029;2202;15;42;0;27;78;0
224602030;2202;15;59;0;27;65;0
224602031;2202;15;60;0;27;69;0
224602032;2202;15;52;0;27;37;0
224602033;2202;15;29;0;27;45;0
224602034;2202;15;46;0;27;34;0
224602035;2202;15;39;0;27;34;0
224602036;2202;15;36;0;27;45;0
224602037;2202;15;35;0;27;45;0
224602038;2202;15;62;0;27;55;1
224602039;2202;15;60;0;27;47;0
224602040;2202;15;55;0;27;45;0
224602041;2202;15;47;0;27;54;0
224602042;2202;15;28;1;27;47;0
224602043;2202;15;42;0;27;45;0
